coordenador id;nome;afiliacao;ref id;ref nome
0326014908040698;Renata Lacerda Caldas;Instituto Federal Fluminense, IFF, Brasil.;326014908040698;Renata Lacerda Caldas
0141389002346917;Rejane Caetano Augusto Cantoni;Programa de Posgrado Online en Artes Mediales, PPOAM, Argentina.;141389002346917;Rejane Caetano Augusto Cantoni
1882712230914196;Antonio Carlos Sementille;Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil.;8626964624628522;Antonio Carlos Sementille
3554024776201116;Liliane da Silva Coelho Jacon;Universidade Federal de Rondônia, UNIR, Brasil.;3554024776201116;Liliane da Silva Coelho Jacon
6165964080419504;Josyanne Pinto Giesta;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte, IFRN, Brasil.;6165964080419504;Josyanne Pinto Giesta
8487981600635230;Cesar Reis;Universidade Federal de Viçosa, UFV, Brasil.;152834093913136;César Reis
1553616454067748;César Imai;Universidade Estadual de Londrina, UEL, Brasil.;4778641486908033;CÉSAR IMAI
7143571029793493;Stephanie Kamarry Alves de Sousa;Instituto Federal de Sergipe, IFS, Brasil.;7143571029793493;Stephanie Kamarry Alves de Sousa
5515322256604194;Marcio Augusto Reolon Schmidt;Universidade Federal de Uberlândia, UFU, Brasil.;5515322256604194;Marcio Augusto Reolon Schmidt
5752128941340564;Edgar Roberto Kirchof;Universidade Luterana do Brasil, ULBRA, Brasil.;5752128941340564;Edgar Roberto Kirchof
7887916265742855;Glaucia Nolasco de Almeida Mello;Pontifícia Universidade Católica de Minas Gerais, PUC Minas, Brasil.;7887916265742855;Glaucia Nolasco de Almeida Mello
6813786273390182;Tales Nereu Bogoni;Universidade Estadual de Mato Grosso, UNEMAT, Brasil.;3010497094377497;Tales Nereu Bogoni
9405118016902400;Edna de Mello Silva;Universidade Federal de São Paulo, UNIFESP, Brasil.;9405118016902400;Edna de Mello Silva
5998752909180697;Alyson de Jesus dos Santos;Instituto Federal de Educação, Ciência e Tecnologia do Amazonas, IFAM, Brasil.;5998752909180697;Alyson de Jesus dos Santos
3122373875381348;Larissa Cristina Cruz Brum;Instituto Federal Fluminense, IFF, Brasil.;3122373875381348;Larissa Cristina Cruz Brum
4226175401428037;Mônica Rocha Ferreira de Oliveira;Universidade do Estado de Minas Gerais, UEMG, Brasil.;4226175401428037;Mônica Rocha Ferreira de Oliveira
1934903225521860;Francisco Madeiro Bernardino Junior;Universidade Católica de Pernambuco, UNICAP, Brasil.;1934903225521860;Francisco Madeiro Bernardino Junior
0148962230603842;Marcus Vinícius Liessem Fontana;Universidade Federal da Fronteira Sul, UFFS, Brasil.;148962230603842;Marcus Vinícius Liessem Fontana
2087785677186785;Isabel Dillmann Nunes;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;2087785677186785;Isabel Dillmann Nunes
4394162331037750;Alberto Barbosa Raposo;Pontifícia Universidade Católica do Rio de Janeiro, PUC-Rio, Brasil.;4394162331037750;Alberto Barbosa Raposo
3309342336039521;Ney Laert Vilar Calazans;Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq, Brasil.;4394162331037750;Ney Calazans
1900481113982922;Raphael Pereira de Oliveira;Universidade Federal de Sergipe, UFS, Brasil.;1900481113982922;Raphael Pereira de Oliveira
0555490225765351;Sergio da Costa Nunes;Instituto Federal de Educação Ciência e Tecnologia Sul-rio-grandense, IFSUL, Brasil.;555490225765351;Sergio da Costa Nunes
9202801399600456;Jorge Antonio Silva Centeno;Universidade Federal do Paraná, UFPR, Brasil.;9202801399600456;Jorge Antonio Silva Centeno
8795066026611788;Maurício José Laguardia Campomori;Universidade Federal de Minas Gerais, UFMG, Brasil.;8795066026611788;Maurício José Laguardia Campomori
8933624812566216;Ingrid Winkler;SENAI - Departamento Regional da Bahia, SENAI/DR/BA, Brasil.;5034444360451621;Ingrid Winkler
9756167788721062;Nelson Cruz Sampaio Neto;Universidade Federal do Pará, UFPA, Brasil.;9756167788721062;Nelson Cruz Sampaio Neto
9163421021115381;Maria Cristiane Barbosa Galvão;Universidade de São Paulo, USP, Brasil.;9163421021115381;Maria Cristiane Barbosa Galvão
0159010164759435;Marcelo Almeida Bairral;Universidade Federal Rural do Rio de Janeiro, UFRRJ, Brasil.;4340581249924621;Marcelo Almeida Bairral
4313837720967509;Renato Francisco Merli;Universidade Tecnológica Federal do Paraná, UTFPR, Brasil.;4313837720967509;Renato Francisco Merli
2029488267292298;Breno de Paula Andrade Cruz;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;2029488267292298;Breno de Paula Andrade Cruz
2479982770095588;Daniel de Carvalho Moreira;Universidade Estadual de Campinas, UNICAMP, Brasil.;2479982770095588;Daniel de Carvalho Moreira
9719247117370600;Claudia Maria Lima Werner;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;9719247117370600;Claudia Maria Lima Werner
6162308583288053;Rosângela Alves Pereira;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;9719247117370600;Rosangela Alves Pereira
8479082398514293;Marcelo Becker;Escola de Engenharia de São Carlos Universidade de São Paulo, EESC - USP, Brasil.;8479082398514293;Marcelo Becker
8630348977498378;Felipe Barreto Campelo Cruz;Universidade Tecnológica Federal do Paraná, UTFPR, Brasil.;8630348977498378;Felipe Barreto Campelo Cruz
0277705848688464;Claudio Kirner;Universidade Federal de Itajubá, UNIFEI, Brasil.;277705848688464;Claudio Kirner
4019150313777291;Paulo Eigi Miyagi;Instituto de Pesquisas Tecnológicas do Estado de São Paulo, IPT, Brasil.;4185679659611455;Paulo Eigi Miyagi
4185679659611455;Jun Okamoto Junior;Universidade de São Paulo, USP, Brasil.;4185679659611455;Jun Okamoto Junior
0521761025000380;Cléber Gimenez Corrêa;Universidade Tecnológica Federal do Paraná, UTFPR, Brasil.;521761025000380;Cléber Gimenez Corrêa
8718817544368644;Fabio de Souza Alves;Instituto Federal de Santa Catarina, IFSC, Brasil.;8718817544368644;Fabio de Souza Alves
1592443578418038;Rosangela da Silva Leote;Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil.;1592443578418038;Rosangela da Silva Leote
0878410768350416;Liane Margarida Rockenbach Tarouco;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;878410768350416;Liane Margarida Rockenbach Tarouco
0412919715126909;Fernando Selleri Silva;Universidade do Estado de Mato Grosso, UNEMAT, Brasil.;412919715126909;Fernando Selleri Silva
7514305376858192;Luciano Silva;Universidade Cruzeiro do Sul, UNICSUL, Brasil.;7514305376858192;Luciano Silva
5925784315354434;Clicéres Mack Dal Bianco;Universidade Regional Integrada do Alto Uruguai e das Missões, URI, Brasil.;5925784315354434;Clicéres Mack Dal Bianco
9911012866860858;Filipe Pereira Mesquita dos Santos;Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro, IFRJ, Brasil.;9911012866860858;Filipe Pereira Mesquita dos Santos
0194528219787423;Rosaria Ono;Universidade de São Paulo, USP, Brasil.;8516604648327493;Rosaria Ono
5057165446370629;Heliana Bezerra Soares;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;4440595486888973;Heliana Bezerra Soares
4731132112733505;Adinovan Henriques de Macedo Pimenta;Centro Universitário Adventista de São Paulo, UNASP, Brasil.;4731132112733505;Adinovan Henriques de Macedo Pimenta
4571544548251124;Victor Gonçalves Gloria Freitas;S B I, UCAM, Brasil.;4571544548251124;Victor Gonçalves Gloria Freitas
0618509402775224;Márcio Minto Fabricio;Universidade de São Paulo, USP, Brasil.;3684061144624450;Márcio Minto Fabrício
0271672292477578;Marcelo Knörich Zuffo;Universidade de São Paulo, USP, Brasil.;1562357566810393;Marcelo Knorich Zuffo
1402289786010170;Antônio Pereira Júnior;Universidade Federal do Pará, UFPA, Brasil.;1402289786010170;Antônio Pereira Júnior
2704085730058906;Ana Lúcia Nogueira de Camargo Harris;Universidade Estadual de Campinas, UNICAMP, Brasil.;2704085730058906;Ana Lúcia Nogueira de Camargo Harris
5938003791536092;Rosinei Batista Ribeiro;Centro Universitário Teresa D' Ávila, UNIFATEA, Brasil.;5938003791536092;Rosinei Batista Ribeiro
9016360553400035;Maria Lencastre Pinheiro de Menezes Cruz;Universidade de Pernambuco, UPE, Brasil.;9016360553400035;Maria Lencastre Pinheiro de Menezes Cruz
6602202569381703;Luciano Denardin de Oliveira;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;6602202569381703;Luciano Denardin de Oliveira
9907691146700229;Márcio Antônio Duarte;Universidade Federal de Goiás, UFG, Brasil.;9907691146700229;Márcio Antônio Duarte
1538338871689655;Cláudio Rosito Jung;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;1538338871689655;Cláudio Rosito Jung
8057011287660102;Maria Alice Grigas Varella Ferreira;Universidade de São Paulo, USP, Brasil.;8057011287660102;Maria Alice Grigas Varella Ferreira
4754106250302979;Daniel Lima Gomes Júnior;Instituto Federal do Maranhão, IFMA, Brasil.;4754106250302979;Daniel Lima Gomes Júnior
1520994716359117;Ivana Marcia Oliveira Maia;(CNPq) Conselho Nacional de Desenvolvimento Científico e Tecnológico.;4754106250302979;IVANA MÁRCIA  OLIVEIRA MAIA
1974791787566027;Mauricio Marengoni;Universidade Presbiteriana Mackenzie, MACKENZIE, Brasil.;1974791787566027;Mauricio Marengoni
0346488880579660;Nivea Gabriela Benevides de Albuquerque;Universidade Federal do Pará, UFPA, Brasil.;346488880579660;Nivea Gabriela Benevides de Albuquerque
1734032782594771;Hugo Fuks;Pontifícia Universidade Católica do Rio de Janeiro, PUC-Rio, Brasil.;1734032782594771;Hugo Fuks
1916245590298485;João Paulo Silva do Monte Lima;Universidade Federal Rural de Pernambuco, UFRPE, Brasil.;8817591964244237;João Paulo Lima
7259733398888112;Valéria Ilsa Rosa;Fundação Universidade Regional de Blumenau, FURB, Brasil.;7259733398888112;Valéria Ilsa Rosa
8974163389393254;Celina Figueiredo Lage;Universidade do Estado de Minas Gerais, UEMG, Brasil.;8974163389393254;Celina Figueiredo Lage
5450557733379720;Eduardo Lázaro Martins Naves;Universidade Federal de Uberlândia, UFU, Brasil.;5870097378411046;Eduardo Lázaro M Naves
8205284377032041;Carina Marconi Germer;Universidade Federal de Pernambuco, UFPE, Brasil.;6413917211782026;Carina Marconi Germer
3776300004312848;Djamel Fawzi Hadj Sadok;Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq, Brasil.;3776300004312848;Djamel Fawzi Hadj Sadok
2142163449017349;Doris Catharine Cornelie Knatz Kowaltowski;FEC, UNICAMP, Brasil.;3977567032725249;Doris C C K Kowaltowski
6764226783548215;Cecília Félix Andrade Silva;Instituto Federal  Minas Gerais, IFMG, Brasil.;374012247711818;Cecilia Felix Andrade Silva
8158865847990189;Paulo Raimundo Pinto;Instituto Tecnológico Vale, ITV, Brasil.;374012247711818;Paulo Raimundo Pinto
1722113830390578;Débora Aita Gasparetto;Universidade Federal de Santa Maria, UFSM, Brasil.;1722113830390578;Débora Aita Gasparetto
3032638002357978;Bianchi Serique Meiguins;Universidade Federal do Pará, UFPA, Brasil.;5586729353238501;Bianchi Serique Meiguins
7949216376138752;Fabio Britto de Carvalho Almeida;SENAI-CIMATEC, CIMATEC, Brasil.;7949216376138752;Fabio Britto de Carvalho Almeida
9369447081315501;Frederico da Silva Reis;Universidade Federal de Ouro Preto, UFOP, Brasil.;9369447081315501;Frederico da Silva Reis
9109602812218258;Nivaldi Calonego Junior;Universidade do Estado de Mato Grosso, UNEMAT, Brasil.;9109602812218258;Nivaldi Calonego Junior
4258800700795106;Ana Paula Piovesan Melchiori;Universidade Federal de Lavras, UFLA, Brasil.;3393043381118573;Ana Paula Piovesan Melchiori
9346178640224901;Luciene Cavalcanti Rodrigues;Instituto Federal de São Paulo, IFSP, Brasil.;9346178640224901;Luciene Cavalcanti Rodrigues
8801732223393153;Xisto Serafim de Santana de Souza Júnior;Conselho Nacional de Desenvolvimento Científico e Tecnológico, CNPq, Brasil.;8801732223393153;Xisto Serafim de Santana de Souza Júnior
1478736054440106;Alessandra Lopes Carvalho;Pontifícia Universidade Católica de Minas Gerais, PUC Minas, Brasil.;1478736054440106;Alessandra Lopes Carvalho
62949670854701136294967085470113;Luiz Cláudio Machado dos Santos;Universidade do Estado da Bahia, UNEB, Brasil.;6294967085470113;Luiz Cláudio Machado dos Santos
9894979508465212;Guilherme Henrique Barros de Souza;Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil.;9894979508465212;Guilherme Henrique Barros de Souza
1095395084173623;Fernando Firmino da Silva;Universidade Estadual da Paraíba, UEPB, Brasil.;1095395084173623;Fernando Firmino da Silva
7757325848359241;Edmilson Barbalho Campos Neto;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte, IFRN, Brasil.;7757325848359241;Edmilson Barbalho Campos Neto
7830251697546483;Fabrício Herpich;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;7830251697546483;Fabrício Herpich
6482186733034818;Sandro Canavezzi de Abreu;Universidade Federal de Minas Gerais, UFMG, Brasil.;6482186733034818;Sandro Canavezzi de Abreu
5870097378411046;Júnior Edgard Lamounier;Universidade Federal de Uberlândia, UFU, Brasil.;1229329519982110;Edgard Lamounier
9637121030877187;Cristiano André da Costa;Universidade do Vale do Rio dos Sinos, UNISINOS, Brasil.;3914159735707328;Cristiano André da Costa
5021830666471504;Mayara Lustosa de Oliveira Barbosa;Instituto Federal de Brasília, IFB, Brasil.;5021830666471504;Mayara Lustosa de Oliveira Barbosa
9306302347633373;Emerson de Sousa Costa;Centro Federal de Educação Tecnológica de Minas Gerais, CEFET/MG, Brasil.;9306302347633373;Emerson de Sousa Costa
9459123297426461;André Fagundes Pase;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;9459123297426461;André Fagundes Pase
7286663892055106;Maria Aparecida Alves de Cerqueira Luz;Faculdade de Odontologia da Universidade de São Paulo, FOUSP, Brasil.;7286663892055106;Maria Aparecida Alves de Cerqueira Luz
1233049484488761;Joao Fernando Marar;Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil.;1882712230914196;João Fernando Marar
9138713186222689;Diane Belusso;INSTITUTO FEDERAL DO PARANA, IFPR, Brasil.;9138713186222689;Diane Belusso
0987947348533817;Luciana de Oliveira Berretta;Universidade Federal de Goiás, UFG, Brasil.;7206645857721831;Luciana de Oliveira Berretta
9375430645513797;Agrinaldo Jacinto do Nascimento Junior;Instituto Federal de Brasília, IFB, Brasil.;9375430645513797;Agrinaldo Jacinto do Nascimento Junior
4566977125542380;Josiane Medina Papst;Universidade Estadual de Londrina, UEL, Brasil.;4566977125542380;Josiane Medina Papst
8886697697917438;Carla Viana Coscarelli;Universidade Federal de Minas Gerais, UFMG, Brasil.;8886697697917438;Carla Viana Coscarelli
3683706649252319;Ezequiel Roberto Zorzal;Universidade Federal de São Paulo, UNIFESP, Brasil.;3683706649252319;Ezequiel Roberto Zorzal
0305629481310082;André Falcão Durão;Universidade Federal de Pernambuco, UFPE, Brasil.;305629481310082;André Falcão Durão
0543232182796499;Sandro César Silveira Jucá;Instituto Federal do Ceará, IFCE, Brasil.;543232182796499;Sandro César Silveira Jucá
3932830667802188;Felipe Jonathan da Silva Bispo;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;543232182796499;Jonathan Felipe da Silva
4134919454057451;Fabiana Frata Furlan Peres;Universidade Estadual do Oeste do Paraná, UNIOESTE, Brasil.;4134919454057451;Fabiana Frata Furlan Peres
8205501453013894;Marcos Wagner de Souza Ribeiro;Universidade Federal de Jataí, UFJ, Brasil.;987947348533817;Marcos Wagner de Souza Ribeiro
4892345821929149;Patricia Kayser Vargas Mangan;Universidade La Salle - Canoas, UNILASALLE, Brasil.;4892345821929149;Patricia Kayser Vargas Mangan
1292601001838768;Leiva Casemiro Oliveira;Universidade Federal Rural do Semi-Árido, UFERSA, Brasil.;1292601001838768;Leiva Casemiro Oliveira
5043080196932200;Diana Maria Gallicchio Domingues;Universidade de Brasília, UnB, Brasil.;5043080196932200;Diana Maria Gallicchio Domingues
6864702691556027;Lúcio Paulo do Amaral Crivano Machado;Universidade do Estado do Rio de Janeiro, UERJ, Brasil.;6864702691556027;Lúcio Paulo do Amaral Crivano Machado
5206162448542942;Rosane Moreira Silva de Meirelles;Fundação Oswaldo Cruz, FIOCRUZ, Brasil.;6864702691556027;Rosane Meirelles
4649814099154237;Raquel Ritter Longhi;Universidade Federal de Santa Catarina, UFSC, Brasil.;4649814099154237;Raquel Ritter Longhi
8402249648328903;Joice Basílio Machado Marques;Instituto Federal de São Paulo, IFSP, Brasil.;8402249648328903;Joice Basílio Machado Marques
9724832203454429;Maria Lucia Leite Ribeiro Okimoto;Universidade Federal do Paraná, UFPR, Brasil.;9724832203454429;Maria Lucia Leite Ribeiro Okimoto
3483462003007835;Rafael de Moura Speroni;Instituto Federal Catarinense, IF-Catarinense, Brasil.;3483462003007835;Rafael de Moura Speroni
0501764855693100;Sandra Dutra Piovesan;Universidade Federal do Pampa, UNIPAMPA, Brasil.;501764855693100;Sandra Dutra Piovesan
7243757837987821;Andréia Machado Oliveira;Universidade Federal de Santa Maria, UFSM, Brasil.;7243757837987821;Andréia Machado Oliveira
8840903885852886;Angela Maria Chuvas Naschold;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;8840903885852886;Angela Maria Chuvas Naschold
3802040243557689;Alexandre Hering Coelho;Universidade Federal de Santa Catarina, UFSC, Brasil.;3802040243557689;Alexandre Hering Coelho
4162291555771478;Marcelo Vera Cruz Diniz;Instituto Federal da Bahia, IFBA, Brasil.;4162291555771478;Marcelo Vera Cruz Diniz
2646104845996419;Teófilo Augusto da Silva;Universidade Federal do Sul e Sudeste do Pará, UNIFESSPA, Brasil.;2646104845996419;Teófilo Augusto da Silva
1868960602254610;Rummenigge Rudson Dantas;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;1868960602254610;Rummenigge Rudson Dantas
7565187316136027;Rodrigo Martins de Oliveira Spinosa;Universidade Estadual de Londrina, UEL, Brasil.;7565187316136027;Rodrigo Martins de Oliveira Spinosa
0463363430536002;Davi Guimarães da Silva;Instituto Federal de Educação, Ciência e Tecnologia do Pará, IFPA, Brasil.;463363430536002;Davi Guimarães da Silva
7206887618857384;Carla Maria Furuno Rimkus;Universidade Federal de Sergipe, UFS, Brasil.;7206887618857384;Carla Maria Furuno Rimkus
8592300724397366;Carlos Eduardo Oliveira Andrade;Centro Federal de Educação Tecnológica de Minas Gerais, CEFET/MG, Brasil.;8592300724397366;Carlos Eduardo Oliveira Andrade
6878718102770367;Rodrigo Luis de Souza da Silva;Universidade Federal de Juiz de Fora, UFJF, Brasil.;6878718102770367;Rodrigo Luis de Souza da Silva
2847901878340953;Antonio Lopes Apolinario Junior;Universidade Federal da Bahia, UFBA, Brasil.;6878718102770367;Antonio Lopes Apolinário Junior
8226406163217491;Roberto dos Santos Bartholo Junior;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;5399173621955960;Roberto dos Santos Bartholo Jr.
3284179037499048;Antonio Carlos dos Santos Souza;Instituto Federal da Bahia, IFBA, Brasil.;3284179037499048;Antonio Carlos dos Santos Souza
0170862557823567;Maurício Rosa;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;170862557823567;Maurício Rosa
9261035835015495;Patrícia Fernanda da Silva;Universidade Federal do Rio Grande do Sul, UFRGS, Brasil.;9261035835015495;Patrícia Fernanda da Silva
4607042780750206;Aléxia Pádua Franco;Faculdade de Educação da Universidade Federal de Uberlândia, FACED UFU, Brasil.;4607042780750206;Aléxia Pádua Franco
4339989455841703;André Luis Marques da Silveira;Pontifícia Universidade Católica do Rio Grande do Sul, PUCRS, Brasil.;4339989455841703;André Luis Marques da Silveira
7909125807301431;Fabiano Utiyama;INSTITUTO FEDERAL DO PARANA, IFPR, Brasil.;7909125807301431;Fabiano Utiyama
7835935043066010;Eloisa Dezen Kempter;Universidade Estadual de Campinas, UNICAMP, Brasil.;7835935043066010;Eloisa Dezen Kempter
7221692456270122;Isabel Cristina Siqueira da Silva;Fundação Universidade Federal de Ciências da Saúde de Porto Alegre, UFCSPA, Brasil.;7221692456270122;Isabel Cristina Siqueira da Silva
1377022547816780;Diego Gervasio Frías Suárez;Universidade do Estado da Bahia, UNEB, Brasil.;6747210702910392;Diego Gervasio Frías Suárez
1562357566810393;Luiz Marcos Garcia Goncalves;Universidade Federal do Rio Grande do Norte, UFRN, Brasil.;4903908392101557;Luiz Marcos Garcia Gonçalves
0319800678858096;Marco Antonio Costa Simões;Universidade do Estado da Bahia, UNEB, Brasil.;325157122452319;Marco Antonio Costa Simões
8258852785816571;Yara Rondon Guasque Araujo;Universidade do Estado de Santa Catarina, UDESC, Brasil.;8258852785816571;Yara Rondon Guasque Araujo
6614550860293610;Guido Lemos de Souza Filho;Secretaria de Ciência e Tecnologia de João Pessoa, SECITEC, Brasil.;6614550860293610;Guido Lemos de Souza Filho
2227324756659206;Frederico Menine Schaf;Universidade Federal de Santa Maria, UFSM, Brasil.;2227324756659206;Frederico Menine Schaf
4274277189418426;Elisa Henning;Universidade do Estado de Santa Catarina, UDESC, Brasil.;4274277189418426;Elisa Henning
4284493226597009;Giselle Martins Venancio;Universidade Federal Fluminense, UFF, Brasil.;2482007463791395;Venancio, Giselle Martins
6965119196945931;Alessandro de Lima Bicho;Universidade Federal do Rio Grande, FURG, Brasil.;6965119196945931;Alessandro de Lima Bicho
4282224955491397;Daniela Gorski Trevisan;Universidade Federal Fluminense, UFF, Brasil.;4282224955491397;Daniela Gorski Trevisan
0429575742156021;Ines Maria Silva Maciel;Universidade Federal do Rio de Janeiro, UFRJ, Brasil.;429575742156021;Ines Maria Silva Maciel
0956823002875182;Rodolfo Pinto da Luz;Centro Universitário Euro-Americano, UNIEURO, Brasil.;1728783224542391;Rodolfo Pinto da Luz
7541399131195077;Raul Sidnei Wazlawick;Universidade Federal de Santa Catarina, UFSC, Brasil.;6186413528999908;Raul Sidnei Wazlawick
